annee,adresse,nb_logements,dept,conso_totale_kwh,conso_par_logement_kwh,code_iris,nom_commune,lat,lon,score,ban_id,classe_dpe_modale,nb_dpe,surface_med,pct_elec_chauffage,conso_5_usages_par_m2_med,conso_reelle_par_m2,conso_estimee_med,ecart_estime_vs_reel,ecart_pct
2021,7 RUE DES FILLES DU CALVAIRE,51,75.0,134508.0,2637.4117647058824,751031002,Paris,48.86244,2.365279,0.965610909090909,75103_3643_00007,D,1,21.5,100.0,131.0,122.6703146374829,2816.5,179.08823529411757,6.8
2022,68 RUE GAY LUSSAC,20,75.0,38725.0,1936.25,751051906,Paris,48.841961,2.343066,0.9731627272727272,75105_3998_00068,E,1,31.5,100.0,165.0,61.46825396825397,5197.5,3261.25,168.4
2023,16 RUE EDMOND ROGER,100,75.0,173647.0,1736.47,751155904,Paris,48.845245,2.289536,0.9733281818181818,75115_3132_00016,E,1,42.0,0.0,282.0,41.34452380952381,11844.0,10107.53,582.1
2019,71 RUE DU FAUBOURG SAINT MARTIN,32,75.0,100718.0,3147.4375,751103906,Paris,48.872197,2.357285,0.98071,75110_3522_00071,G,1,27.6,100.0,340.0,114.03759057971014,9384.0,6236.5625,198.1
2024,204 RUE DE BELLEVILLE,45,75.0,211564.0,4701.422222222222,751207714,Paris,48.875156,2.394919,0.9821263636363636,75120_0833_00204,D,1,23.4,100.0,128.2,200.91547958214628,2999.8799999999997,-1701.5422222222228,-36.2
2019,51 RUE DU FAUBOURG SAINT MARTIN,23,75.0,64952.0,2824.0,751103906,Paris,48.871181,2.356684,0.98071,75110_3522_00051,D,1,28.0,100.0,109.0,100.85714285714286,3052.0,228.0,8.1
2021,29 RUE DES FRANCS BOURGEOIS,34,75.0,120532.0,3545.058823529412,751041403,Paris,48.85734,2.36137,0.9676390909090908,75104_3820_00029,E,1,35.0,100.0,147.0,101.28739495798321,5145.0,1599.9411764705878,45.1
2024,149 RUE DE BELLEVILLE,25,75.0,97550.0,3902.0,751197506,Paris,48.875507,2.390318,0.9824036363636364,75119_0833_00149,D,1,74.6,0.0,184.0,52.30563002680965,13726.4,9824.4,251.8
2020,27 RUE DES MORILLONS,30,75.0,90221.0,3007.366666666667,751155715,Paris,48.833717,2.298255,0.9812572727272726,75115_6555_00027,C,1,12.7,100.0,102.5,236.80052493438322,1301.75,-1705.6166666666668,-56.7
2021,59 AVENUE DES GOBELINS,30,75.0,203751.0,6791.7,751134905,Paris,48.834188,2.35398,0.9776536363636364,75113_4209_00059,D,1,35.3,100.0,99.0,192.39943342776206,3494.7,-3297.0,-48.5
2021,56 AVENUE DES GOBELINS,51,75.0,149861.0,2938.450980392157,751135201,Paris,48.833689,2.353696,0.9776536363636364,75113_4209_00056,E,1,22.3,100.0,160.0,131.76910225973796,3568.0,629.5490196078431,21.4
2024,47 RUE DE BERRI,23,75.0,70250.0,3054.3478260869565,751083006,Paris,48.874586,2.307885,0.9699263636363636,75108_0904_00047,D,1,89.4,0.0,190.0,34.164964497616964,16986.0,13931.652173913044,456.1
2020,9 RUE DES PERICHAUX,44,75.0,77809.0,1768.3863636363635,751155704,Paris,48.830526,2.297591,0.9763509090909092,75115_7265_00009,C,9,58.0,0.0,167.0,30.489420062695924,9686.0,7917.613636363636,447.7
2023,83 AVENUE EMILE ZOLA,19,75.0,41272.0,2172.2105263157896,751155906,Paris,48.84672,2.287415,0.9826190909090908,75115_3266_00083,F,1,52.5,0.0,390.6,41.37543859649123,20506.5,18334.28947368421,844.0
2022,7 RUE GERMAIN PILON,28,75.0,105381.0,3763.607142857143,751186902,Paris,48.883241,2.336334,0.9754063636363636,75118_4176_00007,G,1,26.9,100.0,251.0,139.9110462028678,6751.9,2988.2928571428565,79.4
2022,6 RUE GOETHE,11,75.0,58011.0,5273.727272727273,751166401,Paris,48.86618,2.298309,0.9708672727272728,75116_4224_00006,D,1,83.0,100.0,102.0,63.538882803943046,8466.0,3192.272727272727,60.5
2019,30 AVENUE DU GENERAL MICHEL BIZOT,16,75.0,32120.0,2007.5,751124602,Paris,48.833667,2.399668,0.9802481818181816,75112_4075_00030,D,1,73.7,0.0,181.0,27.238805970149254,13339.7,11332.2,564.5
2022,55 BOULEVARD GOUVION SAINT CYR,21,75.0,44839.0,2135.190476190476,751176507,Paris,48.881553,2.286001,0.9790527272727272,75117_4252_00055,D,1,61.2,0.0,171.0,34.88873327108621,10465.2,8330.009523809524,390.1
2019,8 PASSAGE DU GENIE,19,75.0,57346.0,3018.2105263157896,751124622,Paris,48.848698,2.389599,0.97356,75112_4094_00008,G,1,17.1,100.0,277.0,176.50353955063096,4736.700000000001,1718.4894736842111,56.9
2021,42 RUE DES MARAICHERS,22,75.0,171701.0,7804.590909090909,751208007,Paris,48.850823,2.407427,0.9812372727272728,75120_5985_00042,C,1,44.5,100.0,94.2,175.3840653728294,4191.900000000001,-3612.6909090909085,-46.3
2021,18 RUE DES MARAICHERS,46,75.0,87716.0,1906.8695652173917,751208002,Paris,48.849121,2.407781,0.9812372727272728,75120_5985_00018,D,1,,0.0,223.8,,,,
2022,47 RUE GRENETA,42,75.0,117493.0,2797.4523809523807,751020802,Paris,48.865351,2.348457,0.9675881818181816,75102_4318_00047,G,1,14.7,100.0,403.0,190.3028830579851,5924.099999999999,3126.6476190476187,111.8
2021,34 RUE DES MARONITES,20,75.0,76615.0,3830.75,751207706,Paris,48.868403,2.384504,0.976980909090909,75120_6116_00034,D,1,75.0,100.0,126.0,51.07666666666667,9450.0,5619.25,146.7
2020,196 RUE DES PYRENEES,23,75.0,107324.0,4666.260869565217,751207903,Paris,48.863857,2.399463,0.9865472727272726,75120_7904_00196,D,1,57.6,100.0,109.0,81.01147342995168,6278.400000000001,1612.1391304347835,34.5
2020,181 RUE DES PYRENEES,44,75.0,132894.0,3020.318181818182,751207905,Paris,48.860799,2.400385,0.9865472727272726,75120_7904_00181,F,1,31.0,100.0,205.0,97.42961876832845,6355.0,3334.681818181818,110.4
2020,158 RUE DES PYRENEES,24,75.0,83820.0,3492.5,751207902,Paris,48.860312,2.401044,0.9865472727272726,75120_7904_00158,D,1,25.9,100.0,125.0,134.84555984555985,3237.5,-255.0,-7.3
2023,22 RUE EUGENE JUMIN,44,75.0,125409.0,2850.204545454545,751197521,Paris,48.88767,2.392381,0.9746681818181818,75119_3417_00022,E,1,36.1,100.0,160.0,78.9530345001259,5776.0,2925.795454545455,102.7
2022,14 RUE GUENOT,29,75.0,85382.0,2944.206896551724,751114409,Paris,48.851421,2.392273,0.9727672727272726,75111_4370_00014,G,1,23.4,100.0,288.0,125.82080754494548,6739.2,3794.9931034482756,128.9
2024,309 RUE DE CHARENTON,42,75.0,113884.0,2711.5238095238096,751124604,Paris,48.833912,2.394725,0.98488,75112_1794_00309,F,1,35.1,100.0,225.0,77.25139058472392,7897.5,5185.976190476191,191.3
2022,28 T RUE GUERSANT,118,75.0,215054.0,1822.4915254237287,751176514,Paris,48.881569,2.289407,0.8161312834224598,75117_4376_00028_t,E,1,44.3,0.0,233.0,41.139763553583045,10321.9,8499.40847457627,466.4
2019,6 CITE DU LABYRINTHE,29,75.0,83020.0,2862.758620689656,751207907,Paris,48.867117,2.385631,0.9721690909090908,75120_5214_00006,D,1,25.8,100.0,115.0,110.95963646083936,2967.0,104.2413793103442,3.6
2022,6 RUE GUILLAUME BERTRAND,169,75.0,186766.0,1105.1242603550295,751114203,Paris,48.863205,2.379747,0.9708354545454544,75111_4390_00006,C,1,44.6,0.0,139.0,24.778570859978238,6199.400000000001,5094.275739644971,461.0
2020,89 A RUE DES PYRENEES,65,75.0,260972.0,4014.953846153846,751208013,Paris,48.854243,2.404984,0.8566771428571427,75120_7904_00089_a,E,1,35.3,100.0,164.0,113.73806929614295,5789.2,1774.246153846154,44.2
2023,32 RUE EUGENE SUE,13,75.0,29410.0,2262.3076923076924,751187014,Paris,48.89146,2.34833,0.9751381818181816,75118_3440_00032,E,1,43.6,100.0,162.0,51.88779110797459,7063.2,4800.892307692307,212.2
2021,122 RUE DES MOINES,16,75.0,49238.0,3077.375,751176808,Paris,48.893417,2.323453,0.9802454545454544,75117_6401_00122,G,1,23.9,100.0,277.0,128.76046025104603,6620.299999999999,3542.9249999999993,115.1
2023,13 BOULEVARD EXELMANS,27,75.0,27419.0,1015.5185185185184,751166102,Paris,48.840123,2.265866,0.9808881818181818,75116_3465_00013,C,1,,0.0,137.0,,,,
2019,151 AVENUE DU MAINE,42,75.0,128283.0,3054.3571428571427,751145622,Paris,48.833713,2.324731,0.9812499999999998,75114_5922_00151,G,1,18.3,100.0,261.0,166.9047619047619,4776.3,1721.9428571428575,56.4
2024,31 BOULEVARD DE CHARONNE,18,75.0,41440.0,2302.222222222222,751114401,Paris,48.850961,2.398246,0.978151818181818,75111_1887_00031,G,1,21.3,100.0,376.0,108.08555033907146,8008.8,5706.5777777777785,247.9
2021,27 RUE DES MORILLONS,29,75.0,96442.0,3325.586206896552,751155715,Paris,48.833717,2.298255,0.9812572727272726,75115_6555_00027,C,1,12.7,100.0,102.5,261.8571816453978,1301.75,-2023.836206896552,-60.9
2020,13 RUE DES SABLONS,14,75.0,24108.0,1722.0,751166301,Paris,48.865997,2.283763,0.9754372727272728,75116_8450_00013,E,1,28.5,0.0,276.0,60.421052631578945,7866.0,6144.0,356.8
2022,18 RUE GUYTON DE MORVEAU,31,75.0,126895.0,4093.3870967741937,751135113,Paris,48.825173,2.347581,0.9745027272727272,75113_4447_00018,E,1,41.1,100.0,144.0,99.59579310886116,5918.400000000001,1825.012903225807,44.6
2024,156 RUE DE CHARONNE,31,75.0,84205.0,2716.2903225806454,751114411,Paris,48.855576,2.390613,0.9820409090909092,75111_1888_00156,F,1,27.1,100.0,199.6,100.23211522437805,5409.16,2692.8696774193545,99.1
2021,9 RUE DES PERICHAUX,45,75.0,72262.0,1605.8222222222223,751155704,Paris,48.830526,2.297591,0.9763509090909092,75115_7265_00009,C,9,58.0,0.0,167.0,27.68659003831418,9686.0,8080.177777777778,503.2
2022,24 RUE HECTOR MALOT,17,75.0,21693.0,1276.0588235294117,751124808,Paris,48.847067,2.377497,0.97356,75112_4517_00024,E,1,12.5,100.0,239.0,102.08470588235294,2987.5,1711.4411764705883,134.1
2023,6 PLACE FELIX EBOUE,51,75.0,133870.0,2624.901960784314,751124610,Paris,48.839187,2.395656,0.9705536363636365,75112_3551_00006,D,1,17.5,100.0,150.4,149.99439775910363,2632.0,7.098039215686185,0.3
2024,180 AVENUE DE CHOISY,103,75.0,185131.0,1797.388349514563,751135028,Paris,48.829997,2.357215,0.9829645454545454,75113_2015_00180,E,1,49.6,0.0,276.0,36.237668336987156,13689.6,11892.211650485437,661.6
2020,8 RUE DES WALLONS,24,75.0,89822.0,3742.5833333333335,751134907,Paris,48.838962,2.360337,0.9741890909090908,75113_9940_00008,E,1,49.8,100.0,143.0,75.15227576974566,7121.4,3378.816666666666,90.3
2019,9 RUE DU MOULIN DES PRES,21,75.0,51551.0,2454.809523809524,751135123,Paris,48.829598,2.352888,0.97979,75113_6594_00009,D,1,19.9,100.0,155.0,123.35726250299116,3084.5,629.6904761904761,25.7
2022,11 RUE HENRY DE BOURNAZEL,69,75.0,109158.0,1582.0,751145601,Paris,48.824921,2.313808,0.9651945454545454,75114_4604_00011,F,1,57.0,0.0,379.0,27.75438596491228,21603.0,20021.0,1265.5
2023,5 VILLA FLORE,14,75.0,42887.0,3063.3571428571427,751166119,Paris,48.849973,2.266176,0.96801,75116_3678_00005,F,1,25.7,0.0,334.0,119.19677598665925,8583.8,5520.442857142856,180.2
2021,196 RUE DES PYRENEES,22,75.0,62468.0,2839.454545454545,751207903,Paris,48.863857,2.399463,0.9865472727272726,75120_7904_00196,D,1,57.6,100.0,109.0,49.29608585858585,6278.400000000001,3438.9454545454555,121.1
2021,181 RUE DES PYRENEES,41,75.0,123312.0,3007.609756097561,751207905,Paris,48.860799,2.400385,0.9865472727272726,75120_7904_00181,F,1,31.0,100.0,205.0,97.01966955153422,6355.0,3347.390243902439,111.3
2021,158 RUE DES PYRENEES,22,75.0,95728.0,4351.272727272727,751207902,Paris,48.860312,2.401044,0.9865472727272726,75120_7904_00158,D,1,25.9,100.0,125.0,168.002808002808,3237.5,-1113.772727272727,-25.6
2020,58 BOULEVARD DIDEROT,40,75.0,107811.0,2695.275,751124801,Paris,48.846446,2.380238,0.9818963636363636,75112_2792_00058,E,1,21.3,100.0,156.2,126.53873239436619,3327.06,631.7849999999999,23.4
2021,89 A RUE DES PYRENEES,65,75.0,271734.0,4180.523076923077,751208013,Paris,48.854243,2.404984,0.8566771428571427,75120_7904_00089_a,E,1,35.3,100.0,164.0,118.4284157768577,5789.2,1608.6769230769232,38.5
2023,5 RUE FONDARY,17,75.0,49309.0,2900.529411764706,751155910,Paris,48.848824,2.2915,0.9809372727272728,75115_3705_00005,D,1,30.0,100.0,131.0,96.6843137254902,3930.0,1029.4705882352941,35.5
2023,20 PASSAGE FOUBERT,46,75.0,49754.0,1081.608695652174,751135112,Paris,48.82491,2.35323,0.9736745454545456,75113_3755_00020,D,1,49.1,0.0,172.0,22.028690339148145,8445.2,7363.591304347827,680.8
2020,92 RUE DIDOT,18,75.0,73729.0,4096.055555555556,751145608,Paris,48.828228,2.315696,0.9801754545454544,75114_2794_00092,D,1,26.0,100.0,126.0,157.5405982905983,3276.0,-820.0555555555557,-20.0
2020,54 RUE DOMBASLE,25,75.0,69380.0,2775.2,751155716,Paris,48.835404,2.301433,0.9795654545454544,75115_2890_00054,D,1,30.0,100.0,106.0,92.50666666666666,3180.0,404.8000000000002,14.6
2020,44 RUE DOMBASLE,32,75.0,87029.0,2719.65625,751155715,Paris,48.83554,2.299987,0.9795654545454544,75115_2890_00044,E,1,41.7,0.0,212.0,65.21957434052757,8840.400000000001,6120.7437500000015,225.1
2021,13 RUE DES SABLONS,14,75.0,19640.0,1402.857142857143,751166301,Paris,48.865997,2.283763,0.9754372727272728,75116_8450_00013,E,1,28.5,0.0,276.0,49.22305764411028,7866.0,6463.142857142857,460.7
2024,84 RUE DE CRIMEE,68,75.0,270509.0,3978.073529411765,751197515,Paris,48.882466,2.386284,0.9842463636363636,75119_2443_00084,D,1,46.4,100.0,111.0,85.73434330628804,5150.4,1172.3264705882348,29.5
2020,16 RUE DU BUISSON SAINT LOUIS,82,75.0,195654.0,2386.0243902439024,751104001,Paris,48.872419,2.373762,0.9720572727272728,75110_1379_00016,E,1,,100.0,144.0,,,,
2020,48 PASSAGE DU BUREAU,43,75.0,98266.0,2285.2558139534885,751114410,Paris,48.853572,2.394006,0.9779327272727272,75111_1uzdgb_00048,C,1,18.6,100.0,113.0,122.863215803951,2101.8,-183.45581395348836,-8.0
2020,8 RUE DU CAPITAINE MADON,10,75.0,31726.0,3172.6,751186906,Paris,48.890057,2.327771,0.9740545454545454,75118_1504_00008,D,1,37.8,100.0,127.0,83.93121693121694,4800.599999999999,1627.9999999999995,51.3
2021,8 RUE DES WALLONS,24,75.0,100883.0,4203.458333333333,751134907,Paris,48.838962,2.360337,0.9741890909090908,75113_9940_00008,E,1,49.8,100.0,143.0,84.4067938420348,7121.4,2917.9416666666666,69.4
2023,135 AVENUE GAMBETTA,15,75.0,23660.0,1577.3333333333333,751207808,Paris,48.868931,2.401799,0.983211818181818,75120_3933_00135,C,1,97.3,0.0,121.0,16.21103117505995,11773.3,10195.966666666665,646.4
2024,66 RUE DE FECAMP,11,75.0,36121.0,3283.7272727272725,751124601,Paris,48.836802,2.401812,0.9769954545454544,75112_3539_00066,E,1,97.3,100.0,131.0,33.74848173409325,12746.3,9462.572727272727,288.2
2022,15 RUE JEAN LANTIER,14,75.0,46438.0,3317.0,751010101,Paris,48.858745,2.345606,0.9621999999999998,75101_4905_00015,F,1,45.0,0.0,339.0,73.71111111111111,15255.0,11938.0,359.9
2019,43 RUE DU SIMPLON,13,75.0,59370.0,4566.923076923077,751187020,Paris,48.894284,2.348184,0.97778,75118_8986_00043,D,1,35.6,100.0,103.0,128.28435609334485,3666.8,-900.123076923077,-19.7
2022,3 B RUE JEAN MARIE JEGO,13,75.0,34139.0,2626.076923076923,751135123,Paris,48.828274,2.351341,0.8517611067193674,75113_4917_00003_b,F,1,36.6,0.0,402.0,71.75073560319461,14713.2,12087.123076923079,460.3
2019,9 RUE DU SQUARE CARPEAUX,40,75.0,41771.0,1044.275,751186917,Paris,48.892419,2.332652,0.9730836363636364,75118_9064_00009,F,1,16.8,0.0,360.0,62.15922619047619,6048.0,5003.725,479.2
2021,58 BOULEVARD DIDEROT,41,75.0,102152.0,2491.512195121951,751124801,Paris,48.846446,2.380238,0.9818963636363636,75112_2792_00058,E,1,21.3,100.0,156.2,116.97240352685216,3327.06,835.5478048780487,33.5
2019,43 RUE DU TELEGRAPHE,32,75.0,53458.0,1670.5625,751207816,Paris,48.874401,2.39901,0.977250909090909,75120_9188_00043,D,1,20.4,100.0,143.0,81.89031862745098,2917.2,1246.6374999999998,74.6
2021,92 RUE DIDOT,18,75.0,75155.0,4175.277777777777,751145608,Paris,48.828228,2.315696,0.9801754545454544,75114_2794_00092,D,1,26.0,100.0,126.0,160.5876068376068,3276.0,-899.2777777777774,-21.5
2023,68 RUE GAY LUSSAC,20,75.0,37363.0,1868.15,751051906,Paris,48.841961,2.343066,0.9731627272727272,75105_3998_00068,E,1,31.5,100.0,165.0,59.30634920634921,5197.5,3329.35,178.2
2021,54 RUE DOMBASLE,25,75.0,73354.0,2934.16,751155716,Paris,48.835404,2.301433,0.9795654545454544,75115_2890_00054,D,1,30.0,100.0,106.0,97.80533333333332,3180.0,245.84000000000015,8.4
2021,44 RUE DOMBASLE,32,75.0,93217.0,2913.03125,751155715,Paris,48.83554,2.299987,0.9795654545454544,75115_2890_00044,E,1,41.7,0.0,212.0,69.85686450839329,8840.400000000001,5927.3687500000015,203.5
2019,8 RUE DU TEXEL,28,75.0,186433.0,6658.321428571428,751145624,Paris,48.836845,2.319762,0.97538,75114_9224_00008,C,2,59.599999999999994,0.0,106.0,111.71680249280921,6317.599999999999,-340.721428571429,-5.1
2024,150 BOULEVARD DE GRENELLE,51,75.0,129517.0,2539.549019607843,751155912,Paris,48.848324,2.299607,0.9829954545454545,75115_4310_00150,E,1,28.8,100.0,162.8,88.1787854030501,4688.64,2149.0909803921572,84.6
2020,109 RUE DU CHERCHE MIDI,68,75.0,102179.0,1502.6323529411766,751062306,Paris,48.846161,2.320351,0.97461,75106_1978_00109,D,1,42.6,0.0,170.6,35.27305992819663,7267.56,5764.927647058824,383.7
2024,25 QUAI DE GRENELLE,16,75.0,44999.0,2812.4375,751155919,Paris,48.853041,2.286923,0.9795009090909088,75115_4313_00025,D,1,65.7,100.0,131.0,42.80726788432268,8606.7,5794.262500000001,206.0
2019,5 SQUARE DU THIMERAIS,27,75.0,35667.0,1321.0,751176614,Paris,48.887637,2.296983,0.9709081818181816,75117_9279_00005,E,1,27.0,0.0,295.0,48.925925925925924,7965.0,6644.0,503.0
2020,9 RUE DU CHEVALERET,95,75.0,301492.0,3173.6,751135013,Paris,48.825799,2.378078,0.9831936363636362,75113_1990_00009,E,26,42.5,0.0,271.0,74.67294117647059,11517.5,8343.9,262.9
2024,17 RUE DE JAVEL,170,75.0,242258.0,1425.0470588235294,751156014,Paris,48.846674,2.280452,0.9839190909090908,75115_4843_00017,G,1,63.4,100.0,425.0,22.477082946743366,26945.0,25519.95294117647,1790.8
2023,7 RUE GERMAIN PILON,28,75.0,108194.0,3864.071428571429,751186902,Paris,48.883241,2.336334,0.9754063636363636,75118_4176_00007,G,1,26.9,100.0,251.0,143.64577801380779,6751.9,2887.8285714285707,74.7
2021,16 RUE DU BUISSON SAINT LOUIS,81,75.0,199557.0,2463.6666666666665,751104001,Paris,48.872419,2.373762,0.9720572727272728,75110_1379_00016,E,1,,100.0,144.0,,,,
2021,48 PASSAGE DU BUREAU,43,75.0,102089.0,2374.1627906976746,751114410,Paris,48.853572,2.394006,0.9779327272727272,75111_1uzdgb_00048,C,1,18.6,100.0,113.0,127.64316079019756,2101.8,-272.3627906976744,-11.5
2024,82 RUE DE L ABBE CARTON,38,75.0,207674.0,5465.105263157895,751145607,Paris,48.827985,2.319954,0.97872,75114_0004_00082,C,1,67.9,100.0,84.1,80.48755910394543,5710.39,245.2847368421053,4.5
2020,8 RUE DU COMMANDEUR,13,75.0,13657.0,1050.5384615384614,751145510,Paris,48.828487,2.331513,0.973771818181818,75114_2241_00008,G,1,34.5,0.0,522.3,30.450390189520622,18019.35,16968.811538461538,1615.2
2019,1 RUE DUHESME,60,75.0,275058.0,4584.3,751186913,Paris,48.890328,2.336676,0.9804427272727272,75118_2974_00001,E,1,40.5,100.0,133.0,113.1925925925926,5386.5,802.1999999999998,17.5
2024,90 RUE DE L ABBE GROULT,24,75.0,54974.0,2290.583333333333,751155723,Paris,48.838031,2.298754,0.9830854545454544,75115_0012_00090,E,1,46.6,0.0,245.0,49.1541487839771,11417.0,9126.416666666668,398.4
2021,8 RUE DU CAPITAINE MADON,10,75.0,29003.0,2900.3,751186906,Paris,48.890057,2.327771,0.9740545454545454,75118_1504_00008,D,1,37.8,100.0,127.0,76.72751322751324,4800.599999999999,1900.2999999999993,65.5
2023,6 RUE GOETHE,13,75.0,79420.0,6109.2307692307695,751166401,Paris,48.86618,2.298309,0.9708672727272728,75116_4224_00006,D,1,83.0,100.0,102.0,73.60518999073216,8466.0,2356.7692307692305,38.6
2024,18 RUE DE L ABBE GROULT,13,75.0,31198.0,2399.846153846154,751156020,Paris,48.842589,2.293869,0.9830854545454544,75115_0012_00018,F,1,11.6,100.0,301.0,206.88328912466844,3491.6,1091.753846153846,45.5
2023,55 BOULEVARD GOUVION SAINT CYR,20,75.0,43725.0,2186.25,751176507,Paris,48.881553,2.286001,0.9790527272727272,75117_4252_00055,D,1,61.2,0.0,171.0,35.72303921568627,10465.2,8278.95,378.7
2023,47 RUE GRENETA,42,75.0,120610.0,2871.6666666666665,751020802,Paris,48.865351,2.348457,0.9675881818181816,75102_4318_00047,G,1,14.7,100.0,403.0,195.3514739229025,5924.099999999999,3052.433333333333,106.3
2020,62 RUE DU DESSOUS DES BERGES,27,75.0,57494.0,2129.4074074074074,751135014,Paris,48.827793,2.373717,0.9803254545454544,75113_2756_00062,E,23,30.0,0.0,267.0,70.98024691358025,8010.0,5880.592592592593,276.2
2024,12 RUE DE L AMIRAL ROUSSIN,77,75.0,211180.0,2742.5974025974024,751155810,Paris,48.845354,2.299046,0.9802209090909092,75115_0291_00012,E,1,26.6,100.0,170.0,103.10516551118053,4522.0,1779.4025974025976,64.9
2020,30 AVENUE DU DOCTEUR ARNOLD NETTER,15,75.0,27795.0,1853.0,751124509,Paris,48.843001,2.405427,0.9788836363636364,75112_2816_00030,E,1,54.4,100.0,153.0,34.0625,8323.199999999999,6470.199999999999,349.2
2023,14 RUE GUENOT,30,75.0,86432.0,2881.0666666666666,751114409,Paris,48.851421,2.392273,0.9727672727272726,75111_4370_00014,G,1,23.4,100.0,288.0,123.12250712250713,6739.2,3858.133333333333,133.9
2023,28 T RUE GUERSANT,118,75.0,204883.0,1736.2966101694915,751176514,Paris,48.881569,2.289407,0.8161312834224598,75117_4376_00028_t,E,1,44.3,0.0,233.0,39.19405440563187,10321.9,8585.603389830509,494.5
2019,24 RUE DURANTIN,28,75.0,85118.0,3039.928571428572,751186909,Paris,48.886222,2.336506,0.9773772727272728,75118_3029_00024,D,1,32.5,100.0,125.0,93.53626373626375,4062.5,1022.571428571428,33.6
2023,6 RUE GUILLAUME BERTRAND,170,75.0,173955.0,1023.2647058823528,751114203,Paris,48.863205,2.379747,0.9708354545454544,75111_4390_00006,C,1,44.6,0.0,139.0,22.9431548404115,6199.400000000001,5176.135294117647,505.8
2022,22 BOULEVARD KELLERMANN,218,75.0,358498.0,1644.48623853211,751135107,Paris,48.820398,2.356574,0.9808790909090908,75113_5146_00022,E,1,45.8,100.0,256.0,35.905813068386685,11724.8,10080.313761467889,613.0
2020,11 RUE DU DOCTEUR FINLAY,24,75.0,38273.0,1594.7083333333333,751155919,Paris,48.852497,2.287892,0.9786463636363636,75115_2830_00011,D,1,65.3,0.0,180.0,24.42126084737111,11754.0,10159.291666666666,637.1
2019,21 RUE DURET,19,75.0,71657.0,3771.4210526315783,751166407,Paris,48.87467,2.28595,0.9747181818181816,75116_3039_00021,E,1,35.0,0.0,270.0,107.7548872180451,9450.0,5678.578947368422,150.6
2020,23 RUE DU DOCTEUR HEULIN,34,75.0,108804.0,3200.1176470588234,751176803,Paris,48.890296,2.323435,0.9756954545454544,75117_2840_00023,D,1,44.1,0.0,154.0,72.56502601040415,6791.400000000001,3591.282352941177,112.2
2020,5 RUE DU DOCTEUR PAQUELIN,17,75.0,56746.0,3338.0,751207807,Paris,48.869191,2.402741,0.9705854545454544,75120_2864_00005,E,1,58.3,100.0,141.0,57.25557461406518,8220.3,4882.299999999999,146.3
