lat,lon,year,dpe_class,adresse,consumption_kwh,surface_m2,num_dpe_records
48.874087,2.345838,2023,E,24 RUE RICHER,2587.8541666666665,63.5,1
48.833717,2.298255,2024,C,27 RUE DES MORILLONS,2616.103448275862,12.7,1
48.826764,2.330023,2022,D,20 RUE SARRETTE,2129.266666666667,47.1,1
48.897922,2.334165,2019,E,162 BOULEVARD NEY,1612.3522727272727,39.0,1
48.89091,2.325183,2020,E,166 RUE LEGENDRE,1719.3333333333333,35.8,2
48.843661,2.300879,2023,F,20 RUE ROBERT FLEURY,2626.705882352941,46.1,1
48.830526,2.297591,2024,C,9 RUE DES PERICHAUX,1403.1304347826087,58.0,9
48.842121,2.361813,2019,D,7 RUE NICOLAS HOUEL,1694.3333333333333,52.5,9
48.887875,2.320748,2020,E,106 RUE LEGENDRE,5302.25,41.9,1
48.861927,2.379921,2023,E,10 PASSAGE ROCHEBRUNE,2425.6,30.5,1
48.88142,2.37255,2022,G,30 AVENUE SECRETAN,3401.7727272727275,33.7,1
48.889821,2.317863,2020,E,107 RUE LEMERCIER,4602.774193548387,54.6,1
48.857438,2.37567,2022,G,53 RUE SEDAINE,2596.391304347826,21.8,1
48.887128,2.320925,2019,F,59 RUE NOLLET,3652.470588235294,46.75,2
48.890249,2.353243,2020,F,57 RUE LEON,3217.1304347826085,60.6,1
48.879822,2.399477,2022,E,52 BOULEVARD SERURIER,1719.406976744186,56.0,1
48.867411,2.358999,2019,F,36 RUE NOTRE DAME DE NAZARETH,2261.2413793103447,23.0,1
48.843221,2.304339,2021,E,92 RUE LECOURBE,4230.45,51.0,1
48.865833,2.298544,2020,D,10 RUE LEONCE REYNAUD,2884.7,9.5,1
48.874841,2.382995,2022,E,30 AVENUE SIMON BOLIVAR,2778.0,33.5,1
48.863857,2.399463,2024,D,196 RUE DES PYRENEES,2570.0,57.6,1
48.860799,2.400385,2024,F,181 RUE DES PYRENEES,2851.953488372093,31.0,1
48.860312,2.401044,2024,D,158 RUE DES PYRENEES,3330.96,25.9,1
48.854243,2.404984,2024,E,89 A RUE DES PYRENEES,3659.0,35.3,1
48.831403,2.292609,2019,D,112 RUE OLIVIER DE SERRES,3564.7619047619046,21.0,1
48.857764,2.407376,2023,E,58 RUE SAINT BLAISE,2572.34,34.0,1
48.846212,2.285278,2023,F,93 RUE SAINT CHARLES,2254.5333333333333,27.8,1
48.849688,2.2883,2023,F,41 RUE SAINT CHARLES,420.77272727272725,11.7,1
48.893561,2.337608,2019,F,142 RUE ORDENER,1345.3636363636365,31.3,1
48.844131,2.283522,2023,F,127 RUE SAINT CHARLES,2000.8947368421047,16.8,1
48.865997,2.283763,2024,E,13 RUE DES SABLONS,1114.1333333333334,28.5,1
48.833679,2.328071,2020,D,8 RUE LIANCOURT,3672.481481481481,37.6,1
48.867376,2.398494,2019,E,61 RUE ORFILA,3299.714285714286,47.2,1
48.89091,2.325183,2021,E,166 RUE LEGENDRE,1697.7666666666669,35.8,2
48.887875,2.320748,2021,E,106 RUE LEGENDRE,3996.15,41.9,1
48.836853,2.35593,2019,E,21 RUE OUDRY,3169.608695652174,38.5,2
48.889821,2.317863,2021,E,107 RUE LEMERCIER,4779.548387096775,54.6,1
48.890249,2.353243,2021,F,57 RUE LEON,3374.1304347826085,60.6,1
48.838962,2.360337,2024,E,8 RUE DES WALLONS,3256.32,49.8,1
48.875705,2.294971,2020,F,6 B AVENUE MAC MAHON,4283.0,35.1,1
48.899034,2.378598,2020,C,146 BOULEVARD MACDONALD,2103.178571428572,63.6,1
48.865833,2.298544,2021,D,10 RUE LEONCE REYNAUD,3142.5,9.5,1
48.846446,2.380238,2024,E,58 BOULEVARD DIDEROT,1582.85,21.3,1
48.886986,2.345029,2019,E,13 RUE PAUL ALBERT,2881.5625,14.6,1
48.828228,2.315696,2024,D,92 RUE DIDOT,3570.666666666667,26.0,1
48.835404,2.301433,2024,D,54 RUE DOMBASLE,2481.4,30.0,1
48.875984,2.329278,2023,E,84 RUE SAINT LAZARE,3654.8823529411766,12.2,1
48.83554,2.299987,2024,E,44 RUE DOMBASLE,2396.5454545454545,41.7,1
48.875542,2.295808,2022,F,1 RUE TROYON,3747.6666666666665,53.5,1
48.833679,2.328071,2021,D,8 RUE LIANCOURT,3491.178571428572,37.6,1
48.85277,2.35408,2023,E,88 RUE SAINT LOUIS EN L ILE,3506.714285714286,33.45,2
48.883384,2.388361,2020,E,109 RUE MANIN,2759.86274509804,40.2,1
48.887506,2.318652,2022,E,73 RUE TRUFFAUT,2123.0,56.7,1
48.874862,2.279538,2020,F,38 BOULEVARD MARBEAU,3157.25,9.6,1
48.843371,2.298764,2019,E,3 RUE PECLET,3307.65,26.7,1
48.89134,2.340678,2020,D,122 RUE MARCADET,1415.8461538461538,24.8,1
48.835465,2.285078,2022,E,72 RUE VASCO DE GAMA,2895.111111111112,37.9,1
48.872419,2.373762,2024,E,16 RUE DU BUISSON SAINT LOUIS,2195.777777777778,0.0,1
48.866606,2.376398,2023,C,121 RUE SAINT MAUR,3171.25,24.25,2
48.853572,2.394006,2024,C,48 PASSAGE DU BUREAU,2239.767441860465,18.6,1
48.875705,2.294971,2021,F,6 B AVENUE MAC MAHON,4083.1111111111113,35.1,1
48.890057,2.327771,2024,D,8 RUE DU CAPITAINE MADON,2438.6,37.8,1
48.899034,2.378598,2021,C,146 BOULEVARD MACDONALD,1864.178571428572,63.6,1
48.880564,2.346478,2020,E,58 RUE MARGUERITE DE ROCHECHOUART,2698.68253968254,39.0,1
48.879081,2.345656,2020,E,38 RUE MARGUERITE DE ROCHECHOUART,1807.36,68.1,1
48.862813,2.370548,2023,G,16 PASSAGE SAINT PIERRE AMELOT,2392.8571428571427,15.5,1
48.833887,2.285966,2022,D,43 BOULEVARD VICTOR,3388.6842105263163,79.1,1
48.837282,2.30029,2020,E,10 RUE MARMONTEL,3241.7272727272725,46.0,1
48.860034,2.38037,2019,F,39 RUE PETION,1491.9473684210527,48.4,1
48.886309,2.391171,2019,D,85 RUE PETIT,1046.8148148148148,48.0,1
48.819234,2.362747,2020,F,123 BOULEVARD MASSENA,1566.4771573604062,51.0,1
48.850455,2.408678,2019,C,14 RUE PHILIDOR,1387.375,34.9,1
48.838997,2.304194,2023,D,24 RUE SAINTE FELICITE,3894.909090909091,28.5,1
48.890774,2.374867,2020,C,17 RUE MATHIS,2314.778350515464,87.9,1
48.883384,2.388361,2021,E,109 RUE MANIN,3184.76,40.2,1
48.874862,2.279538,2021,F,38 BOULEVARD MARBEAU,2703.769230769231,9.6,1
48.826764,2.330023,2023,D,20 RUE SARRETTE,1990.6,47.1,1
48.846161,2.320351,2024,D,109 RUE DU CHERCHE MIDI,1274.4558823529412,42.6,1
48.825799,2.378078,2024,E,9 RUE DU CHEVALERET,1536.9019607843138,42.5,26
48.89134,2.340678,2021,D,122 RUE MARCADET,1333.173076923077,24.8,1
48.875483,2.385693,2020,E,19 RUE MELINGUE,4549.923076923077,19.5,1
48.88142,2.37255,2023,G,30 AVENUE SECRETAN,3300.5,33.7,1
48.857156,2.402904,2022,C,17 RUE VITRUVE,1138.118811881188,17.4,1
48.857438,2.37567,2023,G,53 RUE SEDAINE,2424.4347826086955,21.8,1
48.880564,2.346478,2021,E,58 BD MARGUERITE DE ROCHECHOUART,3077.8,39.0,1
48.828487,2.331513,2024,G,8 RUE DU COMMANDEUR,925.4615384615385,34.5,1
48.849004,2.319306,2019,E,17 RUE PIERRE LEROUX,2832.653846153846,21.3,1
48.879822,2.399477,2023,E,52 BOULEVARD SERURIER,2160.7241379310344,56.0,1
48.849354,2.394717,2022,D,283 BOULEVARD VOLTAIRE,2297.6,76.0,1
48.880564,2.346478,2021,E,58 RUE MARGUERITE DE ROCHECHOUART,2537.8032786885246,39.0,1
48.879081,2.345656,2021,E,38 RUE MARGUERITE DE ROCHECHOUART,1874.0,68.1,1
48.837282,2.30029,2021,E,10 RUE MARMONTEL,3282.25,46.0,1
48.827793,2.373717,2024,E,62 RUE DU DESSOUS DES BERGES,1889.5357142857144,30.0,23
48.874841,2.382995,2023,E,30 AVENUE SIMON BOLIVAR,2872.4761904761904,33.5,1
48.84528,2.264036,2020,D,16 RUE MOLITOR,2202.2413793103447,89.5,1
48.843001,2.405427,2024,E,30 AVENUE DU DOCTEUR ARNOLD NETTER,2147.785714285714,54.4,1
48.819234,2.362747,2021,F,123 BOULEVARD MASSENA,1559.8010204081634,51.0,1
48.852497,2.287892,2024,D,11 RUE DU DOCTEUR FINLAY,1607.7391304347825,65.3,1
48.890774,2.374867,2021,C,17 RUE MATHIS,2186.2741116751267,87.9,1
48.850275,2.33975,2020,D,16 RUE MONSIEUR LE PRINCE,3768.181818181818,65.4,1
48.890296,2.323435,2024,D,23 RUE DU DOCTEUR HEULIN,3097.1875,44.1,1
48.869191,2.402741,2024,E,5 RUE DU DOCTEUR PAQUELIN,4319.882352941177,58.3,1
48.887991,2.351067,2019,E,36 RUE POULET,2545.590909090909,46.9,1
48.844971,2.408025,2020,E,7 RUE MONTERA,1018.75,57.9,1
48.868426,2.366438,2024,D,22 RUE DU FAUBOURG DU TEMPLE,2663.75641025641,31.4,1
48.871967,2.376479,2024,E,137 RUE DU FAUBOURG DU TEMPLE,2742.813953488372,22.6,2
48.875483,2.385693,2021,E,19 RUE MELINGUE,2913.4615384615386,19.5,1
48.844178,2.298507,2019,F,11 RUE QUINAULT,2796.054054054054,49.6,1
48.848898,2.393431,2024,D,315 RUE DU FAUBOURG SAINT ANTOINE,958.8510638297872,48.7,1
48.88842,2.346668,2019,G,25 RUE RAMEY,2686.090909090909,23.0,1
48.831845,2.327826,2020,F,23 RUE MOUTON DUVERNET,2612.458333333333,0.0,1
48.859796,2.301099,2019,E,23 AVENUE RAPP,2633.5714285714284,151.3,1
48.84528,2.264036,2021,D,16 RUE MOLITOR,2230.095238095238,89.5,1
48.877978,2.356594,2024,E,146 RUE DU FAUBOURG SAINT DENIS,1743.8,117.0,1
48.830587,2.311338,2019,D,156 RUE RAYMOND LOSSERAND,1786.9716088328075,58.0,1
48.872197,2.357285,2024,G,71 RUE DU FAUBOURG SAINT MARTIN,3159.96875,27.6,1
48.871181,2.356684,2024,D,51 RUE DU FAUBOURG SAINT MARTIN,3473.875,28.0,1
48.850275,2.33975,2021,D,16 RUE MONSIEUR LE PRINCE,3514.454545454545,65.4,1
48.875542,2.295808,2023,F,1 RUE TROYON,3385.3636363636365,53.5,1
48.87833,2.362139,2024,D,184 B RUE DU FAUBOURG SAINT MARTIN,4438.894736842105,0.0,1
48.844971,2.408025,2021,E,7 RUE MONTERA,963.9642857142856,57.9,1
48.887506,2.318652,2023,E,73 RUE TRUFFAUT,2010.142857142857,56.7,1
48.897922,2.334165,2020,E,162 BOULEVARD NEY,1711.534090909091,39.0,1
48.823907,2.373686,2019,E,62 RUE REGNAULT,2320.821052631579,40.0,8
48.842121,2.361813,2020,D,7 RUE NICOLAS HOUEL,1707.068062827225,52.5,9
48.835465,2.285078,2023,E,72 RUE VASCO DE GAMA,2727.705882352941,37.9,1
48.869059,2.358165,2019,C,5 RUE RENE BOULANGER,1873.5294117647056,76.1,1
48.887128,2.320925,2020,F,59 RUE NOLLET,3202.9375,46.75,2
48.831845,2.327826,2021,F,23 RUE MOUTON DUVERNET,3167.125,0.0,1
48.833667,2.399668,2024,D,30 AVENUE DU GENERAL MICHEL BIZOT,1686.3125,73.7,1
48.867411,2.358999,2020,F,36 RUE NOTRE DAME DE NAZARETH,2739.896551724138,23.0,1
48.848698,2.389599,2024,G,8 PASSAGE DU GENIE,2566.2631578947367,17.1,1
48.874087,2.345838,2019,E,24 RUE RICHER,3100.0408163265306,63.5,1
48.833887,2.285966,2023,D,43 BOULEVARD VICTOR,3063.157894736842,79.1,1
48.843661,2.300879,2019,F,20 RUE ROBERT FLEURY,3478.736842105264,46.1,1
48.867117,2.385631,2024,D,6 CITE DU LABYRINTHE,2774.5,25.8,1
48.831403,2.292609,2020,D,112 RUE OLIVIER DE SERRES,4128.363636363636,21.0,1
48.861927,2.379921,2019,E,10 PASSAGE ROCHEBRUNE,2813.3529411764707,30.5,1
48.893561,2.337608,2020,F,142 RUE ORDENER,1444.5,31.3,1
48.897922,2.334165,2021,E,162 BOULEVARD NEY,1747.534090909091,39.0,1
48.833713,2.324731,2024,G,151 AVENUE DU MAINE,2414.414634146341,18.3,1
48.867376,2.398494,2020,E,61 RUE ORFILA,3409.4166666666665,47.2,1
48.842121,2.361813,2021,D,7 RUE NICOLAS HOUEL,1625.0104712041884,52.5,9
48.836853,2.35593,2020,E,21 RUE OUDRY,3187.260869565217,38.5,2
48.887128,2.320925,2021,F,59 RUE NOLLET,3751.181818181818,46.75,2
48.857156,2.402904,2023,C,17 RUE VITRUVE,1093.3921568627452,17.4,1
48.867411,2.358999,2021,F,36 RUE NOTRE DAME DE NAZARETH,2378.777777777778,23.0,1
48.849354,2.394717,2023,D,283 BOULEVARD VOLTAIRE,2570.9310344827586,76.0,1
48.857764,2.407376,2019,E,58 RUE SAINT BLAISE,3282.020408163265,34.0,1
48.829598,2.352888,2024,D,9 RUE DU MOULIN DES PRES,2440.8636363636365,19.9,1
48.844131,2.283522,2019,F,127 RUE SAINT CHARLES,1938.9736842105265,16.8,1
48.846212,2.285278,2019,F,93 RUE SAINT CHARLES,2094.769230769231,27.8,1
48.849688,2.2883,2019,F,41 RUE SAINT CHARLES,583.7826086956521,11.7,1
48.886986,2.345029,2020,E,13 RUE PAUL ALBERT,2705.7272727272725,14.6,1
48.831403,2.292609,2021,D,112 RUE OLIVIER DE SERRES,4603.857142857143,21.0,1
48.893561,2.337608,2021,F,142 RUE ORDENER,1299.7380952380952,31.3,1
48.867376,2.398494,2021,E,61 RUE ORFILA,3644.6153846153848,47.2,1
48.843371,2.298764,2020,E,3 RUE PECLET,3255.3809523809523,26.7,1
48.836853,2.35593,2021,E,21 RUE OUDRY,3950.130434782609,38.5,2
48.894284,2.348184,2024,D,43 RUE DU SIMPLON,3755.923076923077,35.6,1
48.875984,2.329278,2019,E,84 RUE SAINT LAZARE,4353.529411764706,12.2,1
48.886986,2.345029,2021,E,13 RUE PAUL ALBERT,2998.060606060606,14.6,1
48.860034,2.38037,2020,F,39 RUE PETION,1627.4999999999998,48.4,1
48.85277,2.35408,2019,E,88 RUE SAINT LOUIS EN L ILE,4492.045454545455,33.45,2
48.892419,2.332652,2024,F,9 RUE DU SQUARE CARPEAUX,832.0769230769231,16.8,1
48.886309,2.391171,2020,D,85 RUE PETIT,1077.351851851852,48.0,1
48.874401,2.39901,2024,D,43 RUE DU TELEGRAPHE,1870.1612903225807,20.4,1
48.850455,2.408678,2020,C,14 RUE PHILIDOR,1593.65625,34.9,1
48.836845,2.319762,2024,C,8 RUE DU TEXEL,5850.821428571428,59.6,2
48.843371,2.298764,2021,E,3 RUE PECLET,3883.0,26.7,1
48.866606,2.376398,2019,C,121 RUE SAINT MAUR,3485.9772727272725,24.25,2
48.887637,2.296983,2024,E,5 SQUARE DU THIMERAIS,1098.392857142857,27.0,1
48.849004,2.319306,2020,E,17 RUE PIERRE LEROUX,2754.423076923077,21.3,1
48.862813,2.370548,2019,G,16 PASSAGE SAINT PIERRE AMELOT,2422.0714285714284,15.5,1
48.890328,2.336676,2024,E,1 RUE DUHESME,3704.5263157894738,40.5,1
48.860034,2.38037,2021,F,39 RUE PETION,1377.95,48.4,1
48.886309,2.391171,2021,D,85 RUE PETIT,622.6140350877193,48.0,1
48.838997,2.304194,2019,D,24 RUE SAINTE FELICITE,4057.272727272728,28.5,1
48.850455,2.408678,2021,C,14 RUE PHILIDOR,1683.6875,34.9,1
48.886222,2.336506,2024,D,24 RUE DURANTIN,3009.035714285714,32.5,1
48.87467,2.28595,2024,E,21 RUE DURET,2960.555555555556,35.0,1
48.826764,2.330023,2019,D,20 RUE SARRETTE,2041.625,47.1,1
48.887991,2.351067,2020,E,36 RUE POULET,2480.909090909091,46.9,1
48.845245,2.289536,2024,E,16 RUE EDMOND ROGER,1807.137254901961,42.0,1
48.88142,2.37255,2019,G,30 AVENUE SECRETAN,3546.5454545454545,33.7,1
48.844178,2.298507,2020,F,11 RUE QUINAULT,2597.027027027027,49.6,1
48.857438,2.37567,2019,G,53 RUE SEDAINE,3057.296296296296,21.8,1
48.849004,2.319306,2021,E,17 RUE PIERRE LEROUX,2998.0,21.3,1
48.879822,2.399477,2019,E,52 BOULEVARD SERURIER,1830.89247311828,56.0,1
48.88842,2.346668,2020,G,25 RUE RAMEY,3124.583333333333,23.0,1
48.84672,2.287415,2024,F,83 AVENUE EMILE ZOLA,2227.333333333333,52.5,1
48.859796,2.301099,2020,E,23 AVENUE RAPP,3251.8,151.3,1
48.874841,2.382995,2019,E,30 AVENUE SIMON BOLIVAR,3031.2325581395344,33.5,1
48.830587,2.311338,2020,D,156 RUE RAYMOND LOSSERAND,1878.403785488959,58.0,1
48.88767,2.392381,2024,E,22 RUE EUGENE JUMIN,2800.081632653061,36.1,1
48.887991,2.351067,2021,E,36 RUE POULET,2479.7272727272725,46.9,1
48.89146,2.34833,2024,E,32 RUE EUGENE SUE,2343.923076923077,43.6,1
48.823907,2.373686,2020,E,62 RUE REGNAULT,2600.7526881720432,40.0,8
48.844178,2.298507,2021,F,11 RUE QUINAULT,2875.361111111112,49.6,1
48.874874,2.393804,2019,E,1 AVENUE TAILLADE,2287.5,55.0,1
48.840123,2.265866,2024,C,13 BOULEVARD EXELMANS,1055.2592592592594,0.0,1
48.869059,2.358165,2020,C,5 RUE RENE BOULANGER,2262.6470588235293,76.1,1
48.88842,2.346668,2021,G,25 RUE RAMEY,3472.5,23.0,1
48.859796,2.301099,2021,E,23 AVENUE RAPP,3982.769230769231,151.3,1
48.839187,2.395656,2024,D,6 PLACE FELIX EBOUE,2768.328358208956,17.5,1
48.874087,2.345838,2020,E,24 RUE RICHER,2768.6041666666665,63.5,1
48.830587,2.311338,2021,D,156 RUE RAYMOND LOSSERAND,1724.3154574132493,58.0,1
48.843661,2.300879,2020,F,20 RUE ROBERT FLEURY,3439.9375,46.1,1
48.861927,2.379921,2020,E,10 PASSAGE ROCHEBRUNE,2775.823529411765,30.5,1
48.875542,2.295808,2019,F,1 RUE TROYON,3574.333333333333,53.5,1
48.887506,2.318652,2019,E,73 RUE TRUFFAUT,2210.6875,56.7,1
48.849973,2.266176,2024,F,5 VILLA FLORE,2928.764705882353,25.7,1
48.823907,2.373686,2021,E,62 RUE REGNAULT,2553.3548387096776,40.0,8
48.848824,2.2915,2024,D,5 RUE FONDARY,3107.9411764705883,30.0,1
48.82491,2.35323,2024,D,20 PASSAGE FOUBERT,1022.0416666666666,49.1,1
48.869059,2.358165,2021,C,5 RUE RENE BOULANGER,2085.1176470588234,76.1,1
48.835465,2.285078,2019,E,72 RUE VASCO DE GAMA,3590.5,37.9,1
48.857764,2.407376,2020,E,58 RUE SAINT BLAISE,3427.1020408163267,34.0,1
48.874087,2.345838,2021,E,24 RUE RICHER,2885.9148936170213,63.5,1
48.844131,2.283522,2020,F,127 RUE SAINT CHARLES,1918.2631578947369,16.8,1
48.846212,2.285278,2020,F,93 RUE SAINT CHARLES,2485.230769230769,27.8,1
48.849688,2.2883,2020,F,41 RUE SAINT CHARLES,522.3913043478261,11.7,1
48.833887,2.285966,2019,D,43 BOULEVARD VICTOR,4207.705882352941,79.1,1
48.843661,2.300879,2021,F,20 RUE ROBERT FLEURY,3176.1666666666665,46.1,1
48.861927,2.379921,2021,E,10 PASSAGE ROCHEBRUNE,3059.4375,30.5,1
48.868931,2.401799,2024,C,135 AVENUE GAMBETTA,1716.2631578947369,97.3,1
48.841961,2.343066,2024,E,68 RUE GAY LUSSAC,1690.5,31.5,1
48.857156,2.402904,2019,C,17 RUE VITRUVE,1173.2924528301887,17.4,1
48.857764,2.407376,2021,E,58 RUE SAINT BLAISE,3363.0392156862745,34.0,1
48.846212,2.285278,2021,F,93 RUE SAINT CHARLES,2855.153846153846,27.8,1
48.849688,2.2883,2021,F,41 RUE SAINT CHARLES,568.4347826086956,11.7,1
48.849354,2.394717,2019,D,283 BOULEVARD VOLTAIRE,2350.7419354838707,76.0,1
48.844131,2.283522,2021,F,127 RUE SAINT CHARLES,2251.810810810811,16.8,1
48.875984,2.329278,2020,E,84 RUE SAINT LAZARE,3468.8823529411766,12.2,1
48.85277,2.35408,2020,E,88 RUE SAINT LOUIS EN L ILE,5024.739130434783,33.45,2
48.883241,2.336334,2024,G,7 RUE GERMAIN PILON,3817.137931034483,26.9,1
48.86618,2.298309,2024,D,6 RUE GOETHE,6525.0,83.0,1
48.881553,2.286001,2024,D,55 BOULEVARD GOUVION SAINT CYR,2008.2916666666667,61.2,1
48.866606,2.376398,2020,C,121 RUE SAINT MAUR,3592.9772727272725,24.25,2
48.865351,2.348457,2024,G,47 RUE GRENETA,2856.15,14.7,1
48.851421,2.392273,2024,G,14 RUE GUENOT,2765.40625,23.4,1
48.881569,2.289407,2024,E,28 T RUE GUERSANT,1560.0416666666667,44.3,1
48.863205,2.379747,2024,C,6 RUE GUILLAUME BERTRAND,995.2426035502958,44.6,1
48.862813,2.370548,2020,G,16 PASSAGE SAINT PIERRE AMELOT,2139.785714285714,15.5,1
48.875984,2.329278,2021,E,84 RUE SAINT LAZARE,4108.823529411765,12.2,1
48.825173,2.347581,2024,E,18 RUE GUYTON DE MORVEAU,4077.058823529412,41.1,1
48.85277,2.35408,2021,E,88 RUE SAINT LOUIS EN L ILE,4449.434782608696,33.45,2
48.838997,2.304194,2020,D,24 RUE SAINTE FELICITE,4474.090909090909,28.5,1
48.847067,2.377497,2024,E,24 RUE HECTOR MALOT,1747.2777777777778,12.5,1
48.826764,2.330023,2020,D,20 RUE SARRETTE,2447.625,47.1,1
48.866606,2.376398,2021,C,121 RUE SAINT MAUR,3844.181818181818,24.25,2
48.88142,2.37255,2020,G,30 AVENUE SECRETAN,3597.8636363636365,33.7,1
48.824921,2.313808,2024,F,11 RUE HENRY DE BOURNAZEL,1672.358208955224,57.0,1
48.857438,2.37567,2020,G,53 RUE SEDAINE,2975.423076923077,21.8,1
48.862813,2.370548,2021,G,16 PASSAGE SAINT PIERRE AMELOT,2527.0,15.5,1
48.879822,2.399477,2020,E,52 BOULEVARD SERURIER,1805.095744680851,56.0,1
48.874841,2.382995,2020,E,30 AVENUE SIMON BOLIVAR,3122.54761904762,33.5,1
48.838997,2.304194,2021,D,24 RUE SAINTE FELICITE,4856.0,28.5,1
48.826764,2.330023,2021,D,20 RUE SARRETTE,2336.705882352941,47.1,1
48.88142,2.37255,2021,G,30 AVENUE SECRETAN,3888.636363636364,33.7,1
48.857438,2.37567,2021,G,53 RUE SEDAINE,3171.583333333333,21.8,1
48.874874,2.393804,2020,E,1 AVENUE TAILLADE,2565.3571428571427,55.0,1
48.879822,2.399477,2021,E,52 BOULEVARD SERURIER,1814.5116279069769,56.0,1
48.858745,2.345606,2024,F,15 RUE JEAN LANTIER,2905.214285714286,45.0,1
48.828274,2.351341,2024,F,3 B RUE JEAN MARIE JEGO,2583.866666666667,36.6,1
48.874841,2.382995,2021,E,30 AVENUE SIMON BOLIVAR,3147.651162790697,33.5,1
48.867185,2.375745,2024,D,74 RUE JEAN PIERRE TIMBAUD,3274.0000000000005,30.0,1
48.875542,2.295808,2020,F,1 RUE TROYON,3753.5,53.5,1
48.887506,2.318652,2020,E,73 RUE TRUFFAUT,2332.875,56.7,1
48.874874,2.393804,2021,E,1 AVENUE TAILLADE,2762.769230769231,55.0,1
48.835465,2.285078,2020,E,72 RUE VASCO DE GAMA,3122.65,37.9,1
48.820398,2.356574,2024,E,22 BOULEVARD KELLERMANN,1594.1165919282512,45.8,1
48.833887,2.285966,2020,D,43 BOULEVARD VICTOR,4344.714285714285,79.1,1
48.880536,2.241225,2022,F,4 RUE COLLIN,2862.333333333333,34.1,1
48.875542,2.295808,2021,F,1 RUE TROYON,3849.769230769231,53.5,1
48.887506,2.318652,2021,E,73 RUE TRUFFAUT,2299.375,56.7,1
48.835465,2.285078,2021,E,72 RUE VASCO DE GAMA,3260.1052631578946,37.9,1
48.83641,2.386896,2024,C,9 PLACE LACHAMBEAUDIE,3374.1666666666665,70.0,1
48.887717,2.236989,2022,C,23 RUE LOUIS POUEY,1806.629526462396,18.5,1
48.884659,2.242008,2022,D,43 RUE MARIUS JACOTOT,4003.8888888888887,25.6,1
48.857156,2.402904,2020,C,17 RUE VITRUVE,1231.447619047619,17.4,1
48.849354,2.394717,2020,D,283 BOULEVARD VOLTAIRE,2367.714285714286,76.0,1
48.833887,2.285966,2021,D,43 BOULEVARD VICTOR,3898.6,79.1,1
48.889959,2.339107,2024,D,70 B RUE LAMARCK,3477.333333333333,20.2,1
48.857156,2.402904,2021,C,17 RUE VITRUVE,1192.8,17.4,1
48.843221,2.304339,2024,E,92 RUE LECOURBE,3506.3,51.0,1
48.849354,2.394717,2021,D,283 BOULEVARD VOLTAIRE,2129.678571428572,76.0,1
48.89091,2.325183,2024,E,166 RUE LEGENDRE,1692.857142857143,35.8,2
48.887875,2.320748,2024,E,106 RUE LEGENDRE,3396.1428571428573,41.9,1
48.889821,2.317863,2024,E,107 RUE LEMERCIER,4261.4375,54.6,1
48.890249,2.353243,2024,F,57 RUE LEON,2486.6521739130435,60.6,1
48.865833,2.298544,2024,D,10 RUE LEONCE REYNAUD,2891.6,9.5,1
48.833679,2.328071,2024,D,8 RUE LIANCOURT,3084.464285714286,37.6,1
48.880536,2.241225,2023,F,4 RUE COLLIN,3237.833333333333,34.1,1
48.875705,2.294971,2024,F,6 B AVENUE MAC MAHON,2983.277777777778,35.1,1
48.899034,2.378598,2024,C,146 BOULEVARD MACDONALD,1351.2857142857142,63.6,1
48.887717,2.236989,2023,C,23 RUE LOUIS POUEY,1703.2833333333333,18.5,1
48.884659,2.242008,2023,D,43 RUE MARIUS JACOTOT,3682.555555555556,25.6,1
48.883384,2.388361,2024,E,109 RUE MANIN,2560.730769230769,40.2,1
48.874862,2.279538,2024,F,38 BOULEVARD MARBEAU,3432.3636363636365,9.6,1
48.89134,2.340678,2024,D,122 RUE MARCADET,1122.7884615384614,24.8,1
48.880564,2.346478,2024,E,58 BD MARGUERITE DE ROCHECHOUART,2844.448275862069,39.0,1
48.880564,2.346478,2024,E,58 RUE MARGUERITE DE ROCHECHOUART,2268.709677419354,39.0,1
48.879081,2.345656,2024,E,38 RUE MARGUERITE DE ROCHECHOUART,1504.96,68.1,1
48.837282,2.30029,2024,E,10 RUE MARMONTEL,2459.25,46.0,1
48.819234,2.362747,2024,F,123 BOULEVARD MASSENA,1425.938775510204,51.0,1
48.890774,2.374867,2024,C,17 RUE MATHIS,1787.6954314720813,87.9,1
48.875483,2.385693,2024,E,19 RUE MELINGUE,2474.4615384615386,19.5,1
48.84528,2.264036,2024,D,16 RUE MOLITOR,1382.8260869565215,89.5,1
48.850275,2.33975,2024,D,16 RUE MONSIEUR LE PRINCE,2798.3636363636365,65.4,1
48.844971,2.408025,2024,E,7 RUE MONTERA,696.6428571428571,57.9,1
48.831845,2.327826,2024,F,23 RUE MOUTON DUVERNET,3067.5416666666665,0.0,1
48.897922,2.334165,2024,E,162 BOULEVARD NEY,1717.5402298850574,39.0,1
48.842121,2.361813,2024,D,7 RUE NICOLAS HOUEL,1489.5132275132275,52.5,9
48.887128,2.320925,2024,F,59 RUE NOLLET,4638.166666666667,46.75,2
48.867411,2.358999,2024,F,36 RUE NOTRE DAME DE NAZARETH,2313.620689655173,23.0,1
48.831403,2.292609,2024,D,112 RUE OLIVIER DE SERRES,3275.333333333333,21.0,1
48.893561,2.337608,2024,F,142 RUE ORDENER,971.5238095238096,31.3,1
48.867376,2.398494,2024,E,61 RUE ORFILA,2867.703703703704,47.2,1
